,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,nuclear_reactor_raion,full_all,work_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_walk,radiation_km,price_doc
549,2014-04-14,46,40.0,12.0,32.0,4.0,2006.0,1.0,1.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,64931,59008,15.33244314,0.818432237,0.6738099609999999,11.92403216,3.470916914,1.70445085,8000000
550,2014-02-04,56,34.0,5.0,5.0,2.0,1958.0,2.0,7.0,2.0,Butyrskoe,5027634.0030000005,68630,1,0,5,no,155572,43045,7.078471017999999,0.972781741,0.488734823,4.084833953,0.65881566,2.985958515,7600000
551,2015-02-26,95,63.0,3.0,17.0,1.0,1996.0,4.0,10.0,2.0,Vnukovo,15319902.35,21040,1,0,1,no,1285626,13457,27.07895254,2.891314823,0.274858087,28.66656019,6.011168618999998,14.19837205,9700000
552,2014-08-22,46,30.0,5.0,12.0,1.0,1966.0,2.0,9.0,2.0,Staroe Krjukovo,4389199.094,28537,0,0,0,no,32071,16577,37.27227825,4.006875064,0.33009466600000004,40.83941269,21.51321504,21.80974103,6250000
553,2014-07-08,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,19.9766576,3.216811715,2.822450032,25.28427444,0.34931707700000003,3.631364402,6530200
554,2014-12-19,46,46.0,2.0,17.0,4.0,2016.0,1.0,10.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,7341,13996,15.75024402,0.718059625,1.720822365,21.64127957,1.780698378,2.925450824,5649593
555,2014-06-09,66,66.0,8.0,16.0,1.0,2015.0,1.0,1.0,1.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,155427,100601,8.804660762000001,0.6061952039999999,1.406819115,9.08413293,2.405215906,0.789056511,13089341
556,2014-06-24,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,7139200
557,2013-12-09,43,27.0,5.0,5.0,2.0,1964.0,2.0,5.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,57405,51951,9.810493551,5.193104629,0.080802044,6.992949677,0.412310448,1.053953528,6400000
558,2014-01-27,41,20.0,6.0,14.0,1.0,1995.0,1.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,165727,161290,13.78469411,3.709668253,2.530348698,15.34197021,1.490327335,1.60568445,6600000
559,2014-02-12,46,18.0,16.0,16.0,1.0,2006.0,1.0,11.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,43795,51393,8.70487608,1.931640546,0.6812684659999999,10.99857003,0.92210996,0.314274065,5250000
560,2014-04-17,44,27.0,3.0,9.0,1.0,1968.0,2.0,5.0,2.0,Levoberezhnoe,6424173.859,51455,0,0,7,no,96959,31832,13.59529468,1.310479221,1.741120507,12.80302295,1.528133758,2.45370319,6750000
561,2014-02-26,70,50.0,1.0,5.0,2.0,1958.0,3.0,7.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,8.285261193,3.3918959280000003,0.327686329,6.071130935,0.563295004,1.005631015,9900000
562,2014-05-27,42,18.0,13.0,24.0,1.0,2007.0,1.0,10.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,102828,49242,18.08797052,4.245374964,3.882216476,23.43366688,2.174818696,3.028232871,7000000
563,2014-04-11,64,43.0,12.0,4.0,1.0,1972.0,3.0,7.0,3.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,101982,63388,8.916924793,0.160597083,0.8503934320000001,9.61430946,1.002568738,0.926793017,10320000
564,2013-08-20,30,16.0,3.0,4.0,2.0,1962.0,1.0,6.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,43795,51393,12.01128111,5.099600155,0.120363407,15.29406217,4.339508434,1.134289981,2000000
565,2014-01-27,60,33.0,13.0,17.0,1.0,2002.0,2.0,13.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,41504,44449,12.59921434,0.792608579,0.5117424829999999,9.163974481,1.494310011,1.582087178,2000000
566,2014-04-10,74,51.0,1.0,14.0,1.0,1989.0,4.0,8.0,2.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,132349,81271,20.16323818,3.53206016,1.331715073,24.25781329,0.869602702,7.762585176,1000000
567,2014-08-01,74,74.0,0.0,0.0,1.0,2015.0,2.0,0.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,21.35376728,0.969002978,4.633270963,22.30417297,6.13856957,4.471107241,5802830
568,2015-04-20,62,1.0,2.0,17.0,1.0,2015.0,2.0,1.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,4.687054293,6258639
569,2013-09-25,46,27.0,5.0,5.0,1.0,1969.0,2.0,5.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,118945,48790,13.09941555,1.379138309,1.558546046,11.91203795,1.4070615219999998,1.159818696,6000000
570,2014-03-27,61,45.0,9.0,9.0,1.0,1969.0,3.0,6.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,78418,34611,13.9234866,1.471534397,0.134073623,12.82780789,3.631175561,1.228125452,1500000
571,2014-01-24,76,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,Krjukovo,10842309.74,85219,2,0,4,no,221709,58114,35.7537007,5.059884412,0.785043315,37.1723682,18.22570582,20.45485272,7756800
572,2013-11-11,60,34.0,10.0,17.0,1.0,1996.0,2.0,10.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,yes,130229,52450,13.76365791,4.545806476,1.445842398,14.61928137,2.273728864,1.505780923,9100000
573,2014-11-27,31,18.0,9.0,9.0,2.0,1967.0,1.0,5.0,3.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,1452550,59366,9.191040265,4.168717285,0.8293793909999999,6.624694448,1.525319639,0.7466783090000001,6200000
574,2014-02-20,53,34.0,4.0,5.0,2.0,1896.0,3.0,6.0,3.0,Danilovskoe,12495435.25,91100,3,0,11,no,102590,54478,3.200106697,2.083448283,0.493054418,2.020630422,1.229346595,1.645558033,9700000
575,2013-09-30,67,34.0,4.0,5.0,2.0,1934.0,2.0,11.0,3.0,Danilovskoe,12495435.25,91100,3,0,11,no,102590,54478,3.47150395,1.257646094,1.147535722,2.7535169510000004,0.970083487,0.887208744,13300000
576,2013-10-16,37,19.0,13.0,14.0,1.0,1974.0,1.0,9.0,3.0,Perovo,9946335.108,139322,3,0,2,no,36154,91795,10.45519718,0.5528937660000001,2.246456334,9.961454747000001,1.201064854,0.763235735,6500000
577,2014-11-22,153,153.0,2.0,10.0,1.0,2015.0,4.0,1.0,1.0,Presnenskoe,11638050.15,123280,2,1,5,no,57999,75357,4.035973651,0.996153803,1.033864519,3.673113935,1.267242414,0.771198817,41303380
578,2014-04-01,95,60.0,2.0,17.0,1.0,2000.0,4.0,14.0,4.0,Kon'kovo,7811375.4339999985,153248,3,0,11,no,123000,100062,11.71730547,1.298608894,5.479401345,12.79732415,1.167602608,0.8278865959999999,16700000
579,2015-05-06,69,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,20.19708984,1.658613581,5.978379674,22.10398315,5.917714635,5.615645608,5488560
580,2014-09-18,28,15.0,6.0,6.0,2.0,1929.0,2.0,3.0,2.0,Tverskoe,7307410.574,75377,3,2,23,no,116742,43921,4.219094131,0.253706978,0.086950655,0.652614394,1.156505784,2.676911784,7000000
581,2014-02-04,49,20.0,4.0,12.0,4.0,2002.0,1.0,16.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,7.494845028999999,1.05978821,0.452055058,6.760310699,0.898686628,2.123975561,2000000
582,2013-09-27,60,60.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,Mozhajskoe,16861532.79,132349,1,0,9,no,142462,82808,12.53483979,0.389147833,0.462810174,11.24779789,4.0045977289999986,0.902540754,5292183
583,2014-06-17,60,50.0,4.0,17.0,1.0,2014.0,2.0,1.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,21819,8910,29.13376481,0.464679349,8.607589577999999,30.19535429,12.0196948,12.72148776,5493000
584,2014-09-06,75,40.0,7.0,20.0,6.0,2017.0,2.0,15.0,1.0,Ramenki,18800000.1,125111,5,1,5,no,61039,79011,10.91522293,3.472752971,0.20305005,11.83170599,3.277297787,1.52225299,12546280
585,2015-03-16,62,62.0,16.0,17.0,1.0,0.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,9.036942213,6919487
586,2014-04-09,28,1.0,5.0,15.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,2942,1633,28.73814133,4.544916838,6.672811964,38.5338708,13.31457522,14.20739023,2104604
587,2014-07-09,32,17.0,10.0,12.0,5.0,1969.0,1.0,9.0,3.0,Troickij okrug,16315230.22,39873,0,0,0,no,143661,24009,36.03131243,0.234176896,14.48091779,37.5023175,20.02553094,19.47406965,3850000
588,2014-10-23,36,19.0,8.0,12.0,5.0,1969.0,1.0,10.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,102590,54478,5.553949451,0.129694341,0.161232296,7.679432423,0.253016676,3.660686497,6500000
589,2014-07-01,54,30.0,19.0,22.0,1.0,1979.0,2.0,10.0,3.0,Ramenki,18800000.1,125111,5,1,5,no,61039,79011,10.14416674,3.061244417,1.307328092,12.65388503,0.28902257600000003,0.6603819710000001,11500000
590,2015-03-18,96,96.0,22.0,25.0,1.0,2016.0,3.0,96.0,1.0,Rostokino,3497818.591,37502,3,1,0,no,175518,22837,9.145442096,0.507282997,0.448775015,6.247891647,0.995585965,1.469889131,15765120
591,2014-02-01,69,48.0,1.0,5.0,2.0,1926.0,3.0,8.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,57999,75357,3.72736238,1.294297286,1.337922172,3.401824495,1.373219977,0.792570718,999990
592,2014-09-09,28,14.0,3.0,5.0,1.0,1966.0,1.0,5.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,111023,78670,8.933282076000001,2.074455716,0.268768235,9.776102057000001,4.560623685,1.672198183,5100000
593,2014-08-20,55,29.0,12.0,14.0,6.0,2001.0,2.0,9.0,3.0,Zamoskvorech'e,4280227.098,55590,2,3,5,no,108171,34380,3.074473948,1.740175721,0.8699588490000001,1.716264786,0.74967488,1.460016755,17800000
594,2014-08-11,97,62.0,2.0,9.0,1.0,1997.0,4.0,11.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,102618,121369,24.23747421,2.888349334,0.800209706,25.91806084,1.040259848,6.194780797999999,13000000
595,2013-12-09,75,44.0,8.0,17.0,1.0,1992.0,3.0,10.0,2.0,Mitino,12583535.69,178473,1,0,11,no,21155,120381,19.43208017,2.113832137,2.451948633,17.12881542,0.557918471,6.109310963,10200000
596,2014-02-18,55,30.0,9.0,12.0,1.0,1986.0,2.0,8.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,7.331374413,2.047487638,0.7754321959999999,5.943272816,1.453352359,1.358608978,8400000
597,2014-12-12,64,38.0,12.0,12.0,1.0,1983.0,3.0,8.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,102828,49242,15.21322031,0.922063616,0.682687222,18.737713600000006,2.061549921,1.182467405,8450000
598,2013-10-07,44,28.0,5.0,5.0,1.0,1965.0,2.0,5.0,2.0,Perovo,9946335.108,139322,3,0,2,no,36154,91795,10.09404504,0.820845587,1.976290428,9.774797946,1.075320453,0.917873585,990000
599,2015-03-25,39,18.0,11.0,17.0,1.0,2013.0,1.0,9.0,3.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,19.6854212,3.94911855,3.483888312,23.80346385,1.169789802,3.550031645,4590900
600,2014-04-03,63,33.0,2.0,17.0,1.0,2002.0,2.0,12.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,105663,65729,14.38865256,2.455747803,0.526649652,12.85481792,1.477606105,1.2186989559999999,12350000
601,2014-03-15,32,17.0,3.0,10.0,1.0,1966.0,1.0,6.0,2.0,Prospekt Vernadskogo,4695913.353999998,61039,1,1,2,no,118843,41554,10.32017163,0.25619647100000004,3.954929801,11.08656353,1.117094641,1.149004759,7300000
602,2013-08-21,38,37.0,5.0,17.0,4.0,2015.0,1.0,10.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,4033260
603,2014-04-18,135,105.0,9.0,30.0,4.0,2012.0,1.0,16.0,1.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,101708,44334,4.965659433,0.297390304,0.34018622200000004,5.589210079,0.75748695,2.869599521,29500000
604,2013-08-30,48,31.0,7.0,12.0,5.0,1972.0,2.0,9.0,2.0,Vnukovo,15319902.35,21040,1,0,1,no,1285626,13457,24.43111134,1.636885938,1.435722816,29.30259403,5.2182493160000005,11.08014269,5150000
605,2015-05-30,51,30.0,8.0,12.0,5.0,1976.0,2.0,9.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,26943,43472,5.751407607999999,1.514377731,0.370322736,3.575430887,1.092602216,2.925519119,6000000
606,2014-07-10,79,1.0,9.0,25.0,1.0,2016.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,19.6919043,3.481845093,3.024246456,24.84404146,0.08615836,3.41149159,7323200
607,2014-06-30,38,38.0,16.0,17.0,1.0,0.0,1.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,22.2224338,2.959485178,1.686871253,26.0543435,2.0771153140000003,9.417805549,4711596
608,2014-02-17,32,18.0,4.0,9.0,1.0,1977.0,1.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,178264,105171,17.33940686,0.593480652,6.303080007999999,18.8651626,2.24370783,2.165693363,5300000
609,2014-07-30,41,22.0,1.0,14.0,5.0,1978.0,2.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,157010,77612,13.48684006,0.306272729,1.3028471,12.96764356,3.884888518,1.650711354,1000000
610,2013-11-29,45,29.0,8.0,9.0,1.0,1971.0,2.0,6.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,53786,93843,15.5800452,1.2717040240000002,1.675334815,14.45611918,1.57570203,2.115155096,7300000
611,2014-08-28,58,33.0,11.0,22.0,1.0,2000.0,2.0,10.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,yes,94564,63495,13.24388057,2.12007906,0.409346943,10.32503807,2.56342618,3.228655517,10600000
612,2014-02-24,59,35.0,3.0,5.0,2.0,1958.0,2.0,8.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,7.087459853,0.200875047,0.243186125,6.229624077,1.205713001,1.118486271,8000000
613,2014-05-24,65,45.0,8.0,9.0,1.0,1975.0,3.0,6.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,90114,76776,15.49931644,0.87199264,5.848967804,17.89460717,1.953037305,1.360325911,9000000
614,2015-05-11,43,28.0,1.0,5.0,2.0,1969.0,2.0,6.0,3.0,Poselenie Shherbinka,7878765.472999998,32241,0,0,1,no,39873,20445,26.76423538,0.205008602,0.52610501,26.98161717,5.627937879,7.9928479339999985,3950000
615,2014-10-28,135,59.0,9.0,57.0,4.0,2007.0,3.0,22.0,4.0,Horoshevskoe,8568431.188,56535,3,0,10,no,80791,34328,7.7074335939999985,0.489448904,1.208470624,5.6591374210000005,1.167485969,4.015642733,56500000
616,2014-12-09,42,28.0,4.0,9.0,1.0,1970.0,2.0,5.0,2.0,Chertanovo Central'noe,6879019.637999998,112221,0,0,6,no,111874,68254,14.19299377,1.631213923,2.633004845,14.77205589,1.910246042,2.41199904,7200000
617,2014-11-13,62,46.0,2.0,9.0,1.0,1966.0,4.0,5.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,60315,77062,13.88378761,1.99254026,0.561334341,11.63039481,2.195085642,2.5290689680000003,8800000
618,2015-04-07,47,30.0,3.0,12.0,1.0,1976.0,2.0,6.0,3.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,77878,83861,15.38584192,3.229867192,1.445186204,16.22736366,0.846538708,1.712709448,8200000
619,2014-09-15,44,27.0,2.0,5.0,2.0,1969.0,2.0,5.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,122862,65499,9.544297739,1.984202859,0.817209878,8.788629224,1.7980352780000002,1.455808122,3000000
620,2015-01-28,74,43.0,10.0,17.0,1.0,2009.0,3.0,10.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,142462,82808,12.63949945,0.176133244,0.7024971440000001,11.92986807,4.0043887960000015,1.091471123,14800000
621,2014-04-07,40,38.0,2.0,9.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,21819,8910,29.13376481,0.464679349,8.607589577999999,30.19535429,12.0196948,12.72148776,3761653
622,2014-03-20,46,29.0,7.0,12.0,1.0,1.0,2.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,61396,112133,12.01734555,1.83626272,0.905019234,9.97575707,1.70335249,1.167995214,7600000
623,2015-01-21,38,19.0,9.0,16.0,2.0,1996.0,1.0,9.0,2.0,Troickij okrug,16315230.22,39873,0,0,0,no,143661,24009,35.93170229,1.041437218,14.11185712,38.01360625,20.53681969,19.60926735,4800000
624,2014-05-27,32,20.0,1.0,5.0,1.0,1963.0,1.0,5.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,7.514371481,0.963309986,0.412488754,6.853444982,0.809316131,2.055247447,5000000
625,2014-12-09,44,28.0,1.0,9.0,1.0,1970.0,2.0,5.0,3.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,111023,78670,10.52240888,1.99956268,0.993242802,10.71688286,3.898284969,1.613677071,8390000
626,2014-08-12,60,41.0,1.0,9.0,1.0,1977.0,3.0,6.0,2.0,Zjablikovo,4602089.659,130229,0,0,5,no,48439,82231,16.79491512,1.380237579,3.961903078,19.35264098,0.5465316410000001,2.252148936,10000000
627,2014-04-03,61,61.0,9.0,17.0,1.0,0.0,2.0,10.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,4.687054293,5659808
628,2014-09-13,46,28.0,9.0,9.0,1.0,1967.0,2.0,5.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,53786,93843,16.11411744,1.743989409,1.837937329,15.46102653,0.07976986,2.395669254,8500000
629,2013-11-27,64,30.0,24.0,24.0,1.0,2007.0,1.0,11.0,1.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,102828,49242,17.57703742,3.552167857,3.213086729,22.67907372,1.7133601269999998,2.333255992,1000000
630,2013-12-18,78,44.0,12.0,17.0,1.0,2007.0,3.0,12.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,16.7399593,1.589919506,0.7449240490000001,19.9394298,1.905782696,4.603859883,9500000
631,2015-05-05,31,17.0,4.0,5.0,1.0,1978.0,1.0,5.0,3.0,Poselenie Rjazanovskoe,41335397.7,17790,0,0,0,no,7122,11081,34.0747372,4.888210662,3.1448289760000003,35.58549379,14.85989326,15.67569831,3400000
632,2014-03-13,79,79.0,23.0,25.0,1.0,2014.0,3.0,10.0,2.0,Mitino,12583535.69,178473,1,0,11,no,21155,120381,18.6506511,1.622899679,1.589057917,16.37379481,0.321909206,5.396351062999999,14131899
633,2014-09-05,41,27.0,2.0,5.0,2.0,1964.0,2.0,6.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,85083,55337,8.122750109,3.393501907,0.28866279300000003,5.843568062,1.032669003,0.8274036370000001,6700000
634,2014-02-06,77,46.0,13.0,17.0,1.0,1986.0,3.0,10.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,12327,98260,14.87164597,0.477087096,2.948348471,12.97169194,2.425531451,2.820443267,2000000
635,2014-06-07,41,22.0,2.0,14.0,1.0,1972.0,2.0,6.0,2.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,1716730,93008,16.68014693,2.9709693460000004,0.559594282,17.27000859,3.404780725,1.04958684,6250000
636,2014-02-18,38,18.0,1.0,14.0,1.0,1996.0,1.0,8.0,3.0,Savelki,7759253.984,32071,3,0,2,no,37807,19960,35.56501516,1.402970619,2.580580456,34.87512858,24.20801889,19.74658864,3800000
637,2014-07-04,39,17.0,17.0,17.0,1.0,2011.0,1.0,8.0,3.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,19.08193178,2.709304255,2.243952005,25.96067102,1.366546462,2.720509191,1000000
638,2014-08-29,54,36.0,5.0,5.0,2.0,1961.0,3.0,5.0,3.0,Ajeroport,4662813.069,73007,0,1,3,no,1100773,44166,8.844322183,0.623037284,0.391159051,6.997266783,0.86621157,4.23894571,5500000
639,2014-06-14,44,26.0,1.0,12.0,5.0,1967.0,2.0,5.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,12327,98260,13.79827246,1.751019322,1.58473586,11.51065291,1.455658388,1.676727371,2000000
640,2014-05-23,44,44.0,11.0,11.0,6.0,2015.0,1.0,0.0,1.0,Ramenki,18800000.1,125111,5,1,5,no,61039,79011,10.91522293,3.472752971,0.20305005,11.83170599,3.277297787,1.52225299,9128910
641,2013-12-27,57,38.0,9.0,9.0,1.0,1979.0,3.0,5.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,64931,59008,12.32135593,0.7167822620000001,0.420779526,9.109823818999999,1.440159349,1.292037815,7500000
642,2014-05-28,41,18.0,7.0,1.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,9553,4568,25.65023591,4.670194055,1.181414778,29.05708164,2.239504411,7.493297929,5200000
643,2014-01-24,46,44.0,7.0,25.0,1.0,2015.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,4740002
644,2014-08-30,73,42.0,5.0,7.0,2.0,1917.0,3.0,9.0,2.0,Meshhanskoe,4512002.453,57999,0,1,8,no,47245,33502,2.2180556830000002,2.074277821,1.246948508,2.993117622,0.105289459,1.621442656,17250000
645,2014-10-22,58,43.0,7.0,9.0,1.0,1970.0,3.0,5.0,3.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,57107,52030,6.631895382000001,0.039919389,0.105560363,3.149234153,0.52447678,3.489304567,8700000
646,2014-09-03,60,33.0,4.0,17.0,4.0,2011.0,2.0,60.0,3.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,21.96927419,1.154475915,4.259052948,22.95273379,6.513979562,4.941463662,3840000
647,2013-09-04,50,33.0,9.0,12.0,5.0,1974.0,2.0,6.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,43795,51393,11.49203635,5.537535159,0.04575079,13.61452628,3.573296813,0.292399552,3000000
648,2015-01-20,52,30.0,1.0,12.0,1.0,1970.0,2.0,9.0,2.0,Basmannoe,8398460.622000001,108171,4,2,10,no,28179,68043,4.489433891,0.123654253,0.323836668,1.925855532,0.462945692,1.499381965,10000000
649,2014-12-02,66,42.0,1.0,14.0,1.0,1971.0,3.0,9.0,2.0,Sviblovo,4441296.195,60315,1,0,5,no,37502,40289,11.15185885,0.912459919,0.7413446579999999,8.063281709,0.880893261,2.631170831,2000000
650,2015-01-30,65,47.0,3.0,16.0,1.0,1979.0,3.0,8.0,3.0,Teplyj Stan,8392316.21,130396,1,0,5,no,90114,76776,16.49885764,0.231532423,6.231720169,18.00170705,1.836103648,1.837157214,9200000
651,2014-03-06,64,23.0,1.0,8.0,2.0,1960.0,2.0,7.0,3.0,Sokol,3496889.653,57107,0,0,3,no,57995,36496,9.218292952,0.8059291890000001,0.0827337,6.899782266,0.650193633,2.826970357,11900000
652,2015-04-06,52,1.0,9.0,1.0,6.0,2016.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,21.70767232,2.072782742,2.416356191,27.30935879,3.332130611,8.496229424,6457582
653,2015-04-08,115,86.0,2.0,4.0,2.0,1917.0,4.0,10.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,57999,75357,1.37390939,3.164525091,1.55421576,2.9027170310000003,0.999335087,1.091884564,43000000
654,2014-06-30,43,29.0,2.0,5.0,2.0,1964.0,2.0,5.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,1452550,59366,9.83355114,4.013990252,0.159291216,7.343826261,1.3646075869999998,1.3612630419999998,1000000
655,2014-09-29,62,31.0,13.0,15.0,1.0,2008.0,2.0,12.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,102618,121369,27.1712195,0.375198024,1.08933816,30.22068475,7.149443625,8.252394764,2000000
656,2013-10-16,44,27.0,5.0,9.0,1.0,1970.0,2.0,6.0,2.0,Presnenskoe,11638050.15,123280,2,1,5,no,57999,75357,3.563536661,1.4589050769999998,1.305523357,3.321460417,1.220895273,0.626049622,9000000
657,2015-04-13,44,27.0,2.0,5.0,1.0,1968.0,2.0,6.0,2.0,Caricyno,8287309.438999998,125354,3,0,2,no,145576,84387,14.20208661,3.514396782,0.195220952,14.70241457,0.7419877420000001,0.726317832,6550000
658,2015-05-20,58,43.0,6.0,9.0,1.0,1975.0,3.0,6.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,90114,76776,15.41182679,0.768492492,5.4211846260000005,24.29962252,2.22511858,1.508236865,10500000
659,2013-10-02,38,19.0,7.0,17.0,1.0,1998.0,1.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,165727,161290,13.41560827,4.009412952,2.346313172,14.90810486,1.056461985,1.16631723,6275000
660,2015-06-08,47,47.0,18.0,21.0,1.0,2016.0,1.0,1.0,1.0,Filevskij Park,9629358.472,89467,3,0,6,no,112804,65115,6.5147133760000004,1.412825045,0.042635682,7.586885057999999,2.083685484,0.7408695390000001,10200547
661,2014-09-10,72,72.0,11.0,24.0,1.0,2014.0,2.0,1.0,1.0,Presnenskoe,11638050.15,123280,2,1,5,no,57999,75357,4.2656883589999985,0.768375363,0.809688922,3.644636516,1.415052739,0.8462045290000001,21468610
662,2014-06-11,38,38.0,4.0,17.0,1.0,0.0,1.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,22.45027177,2.8550634560000003,1.86400693,26.26304046,2.285812282,9.591465255,4698521
663,2013-09-24,43,39.0,2.0,1.0,1.0,2016.0,1.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,21155,120381,18.6506511,1.622899679,1.589057917,16.37379481,0.321909206,5.396351062999999,6294780
664,2014-07-30,38,19.0,16.0,17.0,1.0,2000.0,1.0,7.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,111023,78670,11.85950836,2.668666712,0.307440973,12.93164321,2.682450502,2.348831213,7400000
